module	rc_pre	rc_90ac3ce	rc_6d235db	rc_810e566	rc_post	deck_pre	deck_90ac3ce	deck_6d235db	deck_810e566	deck_post
IGG019VF	0	0	0	0	0	3567a49807f102f3	3567a49807f102f3	3567a49807f102f3	3567a49807f102f3	3567a49807f102f3
IGG019VG	0	0	0	0	0	d97f0b679397416d	d97f0b679397416d	d97f0b679397416d	d97f0b679397416d	d97f0b679397416d
IGG019VH	0	0	0	0	0	1c0aa6dec434d940	1c0aa6dec434d940	1c0aa6dec434d940	1c0aa6dec434d940	1c0aa6dec434d940
IGG019VI	0	0	0	0	0	d1d67aec31191047	d1d67aec31191047	d1d67aec31191047	d1d67aec31191047	d1d67aec31191047
IGG019VJ	0	0	0	0	0	f2092e4995b0aa12	f2092e4995b0aa12	f2092e4995b0aa12	f2092e4995b0aa12	f2092e4995b0aa12
IGG019VK	0	0	0	0	0	e6efc1303fbcdcdf	e6efc1303fbcdcdf	e6efc1303fbcdcdf	e6efc1303fbcdcdf	e6efc1303fbcdcdf
IGG019VV	0	0	0	0	0	1f6e03a762cb2f88	1f6e03a762cb2f88	1f6e03a762cb2f88	1f6e03a762cb2f88	1f6e03a762cb2f88
IGG019VW	0	0	0	0	0	3e771981e9a3101b	3e771981e9a3101b	3e771981e9a3101b	3e771981e9a3101b	3e771981e9a3101b
IGG0201A	8	8	8	8	8	d37ab41beb1e60d9	d37ab41beb1e60d9	d37ab41beb1e60d9	d37ab41beb1e60d9	d37ab41beb1e60d9
IGG0201B	8	8	8	8	8	4bb3b98fdc683927	4bb3b98fdc683927	4bb3b98fdc683927	4bb3b98fdc683927	4bb3b98fdc683927
IGG0201D	8	8	8	8	8	945c6443b7187070	945c6443b7187070	945c6443b7187070	945c6443b7187070	945c6443b7187070
IGG0201P	8	8	8	8	8	05083122663314e4	05083122663314e4	05083122663314e4	05083122663314e4	05083122663314e4
IGG0201R	8	8	8	8	8	2b55aa8155963b9a	2b55aa8155963b9a	2b55aa8155963b9a	2b55aa8155963b9a	2b55aa8155963b9a
IGG0201W	0	0	0	0	0	bb78d3579b01c58b	bb78d3579b01c58b	bb78d3579b01c58b	bb78d3579b01c58b	bb78d3579b01c58b
IGG0201X	8	8	8	8	8	0f4e249b2289578b	0f4e249b2289578b	0f4e249b2289578b	0f4e249b2289578b	0f4e249b2289578b
IGG0201Y	8	8	8	8	8	a474089df367aef3	a474089df367aef3	a474089df367aef3	a474089df367aef3	a474089df367aef3
IGG0201Z	8	8	8	8	8	efcdc81e4ecb0227	efcdc81e4ecb0227	efcdc81e4ecb0227	efcdc81e4ecb0227	efcdc81e4ecb0227
IGG02028	0	0	0	0	0	469071d0a74a3f4f	469071d0a74a3f4f	469071d0a74a3f4f	469071d0a74a3f4f	469071d0a74a3f4f
IGG02029	8	8	8	8	8	c9d7099938a422ce	c9d7099938a422ce	c9d7099938a422ce	c9d7099938a422ce	c9d7099938a422ce
IGG0202A	0	0	0	0	0	f82bd5a9f6b26f4e	f82bd5a9f6b26f4e	f82bd5a9f6b26f4e	f82bd5a9f6b26f4e	f82bd5a9f6b26f4e
IGG0202B	0	0	0	0	0	f094f098e00cdd62	f094f098e00cdd62	f094f098e00cdd62	f094f098e00cdd62	f094f098e00cdd62
IGG0202D	0	0	0	0	0	695cb5cafa3fb580	695cb5cafa3fb580	695cb5cafa3fb580	695cb5cafa3fb580	695cb5cafa3fb580
IGG0202I	0	0	0	0	0	85e1a9c7170207f2	85e1a9c7170207f2	85e1a9c7170207f2	85e1a9c7170207f2	85e1a9c7170207f2
IGG0202J	0	0	0	0	0	805ad5adf447940b	805ad5adf447940b	805ad5adf447940b	805ad5adf447940b	805ad5adf447940b
IGG0202K	0	0	0	0	0	94544246f0b9bcb9	94544246f0b9bcb9	94544246f0b9bcb9	94544246f0b9bcb9	94544246f0b9bcb9
IGG0202L	0	0	0	0	0	00faa0c5becf9a2f	00faa0c5becf9a2f	00faa0c5becf9a2f	00faa0c5becf9a2f	00faa0c5becf9a2f
IGG0202M	0	0	0	0	0	8c981dca18c29ef2	8c981dca18c29ef2	8c981dca18c29ef2	8c981dca18c29ef2	8c981dca18c29ef2
IGG0202N	0	0	0	0	0	a9e5cba5a7fa9182	a9e5cba5a7fa9182	a9e5cba5a7fa9182	a9e5cba5a7fa9182	a9e5cba5a7fa9182
IGG02030	0	0	0	8	8	1ad2f18c93501e17	1ad2f18c93501e17	1ad2f18c93501e17	1ad2f18c93501e17	1ad2f18c93501e17
IGG02035	0	0	0	8	8	26c631595961a68e	26c631595961a68e	26c631595961a68e	26c631595961a68e	26c631595961a68e
IGG02036	0	0	0	8	8	002399915d95c6f2	002399915d95c6f2	002399915d95c6f2	002399915d95c6f2	002399915d95c6f2
IGG0203A	8	8	8	8	8	9ded0cd9ecd5cd1c	9ded0cd9ecd5cd1c	9ded0cd9ecd5cd1c	9ded0cd9ecd5cd1c	9ded0cd9ecd5cd1c
IGG0203B	0	0	0	8	8	81db1c337b057b47	81db1c337b057b47	81db1c337b057b47	81db1c337b057b47	81db1c337b057b47
IGG0203K	0	0	0	0	0	0ac42a499d7ffffa	0ac42a499d7ffffa	0ac42a499d7ffffa	0ac42a499d7ffffa	0ac42a499d7ffffa
IGG0203M	8	8	8	8	8	1fe60149d0f29df3	1fe60149d0f29df3	1fe60149d0f29df3	1fe60149d0f29df3	1fe60149d0f29df3
IGG0203Y	8	8	8	8	8	25c82b337cba38e8	25c82b337cba38e8	25c82b337cba38e8	25c82b337cba38e8	25c82b337cba38e8
IGG0203Z	8	8	8	8	8	e288eeecc40b4f36	e288eeecc40b4f36	e288eeecc40b4f36	e288eeecc40b4f36	e288eeecc40b4f36
IGG02041	0	0	0	8	8	c34e8f77ecabef12	c34e8f77ecabef12	c34e8f77ecabef12	c34e8f77ecabef12	c34e8f77ecabef12
IGG02046	0	0	0	8	8	ab79e98a0c09c545	ab79e98a0c09c545	ab79e98a0c09c545	ab79e98a0c09c545	ab79e98a0c09c545
IGG020D0	8	8	8	8	8	4245276d5b0865b3	4245276d5b0865b3	4245276d5b0865b3	4245276d5b0865b3	4245276d5b0865b3
IGG020D1	8	8	8	8	8	032520d80cb74b23	032520d80cb74b23	032520d80cb74b23	032520d80cb74b23	032520d80cb74b23
IGG020FC	0	0	0	0	0	f0d6f69fb6ea8251	f0d6f69fb6ea8251	f0d6f69fb6ea8251	f0d6f69fb6ea8251	f0d6f69fb6ea8251
IGG020P1	8	8	8	8	8	140ff23efeccb0fe	140ff23efeccb0fe	140ff23efeccb0fe	140ff23efeccb0fe	140ff23efeccb0fe
IGG020P2	8	8	8	8	8	2560988ae6a7bbbc	2560988ae6a7bbbc	2560988ae6a7bbbc	2560988ae6a7bbbc	2560988ae6a7bbbc
IGG020P3	8	8	8	8	8	945f52f56969d9e2	945f52f56969d9e2	945f52f56969d9e2	945f52f56969d9e2	945f52f56969d9e2
IGG020T1	0	0	0	0	0	32bd4bcef9ac9e20	32bd4bcef9ac9e20	32bd4bcef9ac9e20	32bd4bcef9ac9e20	32bd4bcef9ac9e20
IGG0210A	0	0	0	0	0	98966eb733c24476	98966eb733c24476	98966eb733c24476	98966eb733c24476	98966eb733c24476
IGG021AB	8	8	8	8	8	a15e666d84e63eeb	a15e666d84e63eeb	a15e666d84e63eeb	a15e666d84e63eeb	a15e666d84e63eeb
IGG026DU	0	0	0	0	0	641e4e0e1fb2927b	641e4e0e1fb2927b	641e4e0e1fb2927b	641e4e0e1fb2927b	641e4e0e1fb2927b
IGG0290A	8	8	8	8	8	819ac6d4d215b7af	819ac6d4d215b7af	819ac6d4d215b7af	819ac6d4d215b7af	819ac6d4d215b7af
IGG0290B	8	8	8	8	8	de781bcce7fbd5f1	de781bcce7fbd5f1	de781bcce7fbd5f1	de781bcce7fbd5f1	de781bcce7fbd5f1
IGG0290C	8	8	8	8	8	56e90cb65efa4756	56e90cb65efa4756	56e90cb65efa4756	56e90cb65efa4756	56e90cb65efa4756
IGG0290D	8	8	8	8	8	009a7fd35a4f7fb3	009a7fd35a4f7fb3	009a7fd35a4f7fb3	009a7fd35a4f7fb3	009a7fd35a4f7fb3
IGG0290E	8	8	8	8	8	7d7a2028a1c73835	7d7a2028a1c73835	7d7a2028a1c73835	7d7a2028a1c73835	7d7a2028a1c73835
IGG0290F	8	8	8	8	8	48245727bc26e3d2	48245727bc26e3d2	48245727bc26e3d2	48245727bc26e3d2	48245727bc26e3d2
IGG0299A	8	8	8	8	8	eabcc981b98c5b4e	eabcc981b98c5b4e	eabcc981b98c5b4e	eabcc981b98c5b4e	eabcc981b98c5b4e
IGG029DM	0	0	0	0	0	3c19ce599a477f3b	3c19ce599a477f3b	3c19ce599a477f3b	3c19ce599a477f3b	3c19ce599a477f3b
IGG029DU	0	0	0	0	0	2844590494215b56	2844590494215b56	2844590494215b56	2844590494215b56	2844590494215b56
IGG03001	8	8	8	8	8	0aad17ba3dcbddb2	0aad17ba3dcbddb2	0aad17ba3dcbddb2	0aad17ba3dcbddb2	0aad17ba3dcbddb2
IGG03002	8	8	8	8	8	2f89569557136080	2f89569557136080	2f89569557136080	2f89569557136080	2f89569557136080
IGG030DU	0	0	0	0	0	f5a454b989b14ff1	f5a454b989b14ff1	f5a454b989b14ff1	f5a454b989b14ff1	f5a454b989b14ff1
IGG0325A	8	8	8	8	8	0a716a185cc822d4	0a716a185cc822d4	0a716a185cc822d4	0a716a185cc822d4	0a716a185cc822d4
IGG0325B	8	8	8	8	8	b93c4f28b9980887	b93c4f28b9980887	b93c4f28b9980887	b93c4f28b9980887	b93c4f28b9980887
IGG0325C	8	8	8	8	8	6928f7bbd9b463f2	6928f7bbd9b463f2	6928f7bbd9b463f2	6928f7bbd9b463f2	6928f7bbd9b463f2
IGG0325D	8	8	8	8	8	c84b779e920bccdd	c84b779e920bccdd	c84b779e920bccdd	c84b779e920bccdd	c84b779e920bccdd
IGG0325E	8	8	8	8	8	1b6e3160768597ee	1b6e3160768597ee	1b6e3160768597ee	1b6e3160768597ee	1b6e3160768597ee
IGG0325G	8	8	8	8	8	79a3e87f873275bd	79a3e87f873275bd	79a3e87f873275bd	79a3e87f873275bd	79a3e87f873275bd
IGG0325H	8	8	8	8	8	130af5d5ff7557c3	130af5d5ff7557c3	130af5d5ff7557c3	130af5d5ff7557c3	130af5d5ff7557c3
IGG0325I	8	8	8	8	8	0c094fa5dbe11a4a	0c094fa5dbe11a4a	0c094fa5dbe11a4a	0c094fa5dbe11a4a	0c094fa5dbe11a4a
IGG0325K	8	8	8	8	8	3a37dc5b7c090edb	3a37dc5b7c090edb	3a37dc5b7c090edb	3a37dc5b7c090edb	3a37dc5b7c090edb
IGG0325P	8	8	8	8	8	9cf380fb4d4b2644	9cf380fb4d4b2644	9cf380fb4d4b2644	9cf380fb4d4b2644	9cf380fb4d4b2644
IGG0325Q	8	8	8	8	8	a86e21547883d8a8	a86e21547883d8a8	a86e21547883d8a8	a86e21547883d8a8	a86e21547883d8a8
IGG0325R	8	8	8	8	8	b44ecdc81ce58ade	b44ecdc81ce58ade	b44ecdc81ce58ade	b44ecdc81ce58ade	b44ecdc81ce58ade
IGG0325T	8	8	8	8	8	72b409e74df261a9	72b409e74df261a9	72b409e74df261a9	72b409e74df261a9	72b409e74df261a9
IGG0325U	8	8	8	8	8	53b5037c19cc30f1	53b5037c19cc30f1	53b5037c19cc30f1	53b5037c19cc30f1	53b5037c19cc30f1
IGG0325V	8	8	8	8	8	2d05c5b40cb1ba80	2d05c5b40cb1ba80	2d05c5b40cb1ba80	2d05c5b40cb1ba80	2d05c5b40cb1ba80
IGG0325W	8	8	8	8	8	021743a104778120	021743a104778120	021743a104778120	021743a104778120	021743a104778120
IGG0325Z	8	8	8	8	8	a2b0c77576be06ff	a2b0c77576be06ff	a2b0c77576be06ff	a2b0c77576be06ff	a2b0c77576be06ff
IGG032I1	8	8	8	8	8	8f0f725a582a1408	8f0f725a582a1408	8f0f725a582a1408	8f0f725a582a1408	8f0f725a582a1408
IGG032I2	8	8	8	8	8	b6dede27722f06c4	b6dede27722f06c4	b6dede27722f06c4	b6dede27722f06c4	b6dede27722f06c4
IGG032I3	8	8	8	8	8	8cc62d907a23def0	8cc62d907a23def0	8cc62d907a23def0	8cc62d907a23def0	8cc62d907a23def0
IGG032I4	8	8	8	8	8	8a6f76934460167f	8a6f76934460167f	8a6f76934460167f	8a6f76934460167f	8a6f76934460167f
IGG032I5	8	8	8	8	8	2b8efd5b46edac0d	2b8efd5b46edac0d	2b8efd5b46edac0d	2b8efd5b46edac0d	2b8efd5b46edac0d
IGG032I6	8	8	8	8	8	dfa73410f35099ed	dfa73410f35099ed	dfa73410f35099ed	dfa73410f35099ed	dfa73410f35099ed
IGG032I7	8	8	8	8	8	4be86cd09b42fd1e	4be86cd09b42fd1e	4be86cd09b42fd1e	4be86cd09b42fd1e	4be86cd09b42fd1e
IGG032I8	8	8	8	8	8	d895b3f50290e6fc	d895b3f50290e6fc	d895b3f50290e6fc	d895b3f50290e6fc	d895b3f50290e6fc
IGG0553A	8	8	8	8	8	5db0be38febf6cff	5db0be38febf6cff	5db0be38febf6cff	5db0be38febf6cff	5db0be38febf6cff
IGG0553B	8	8	8	8	8	617bc884ccdb6a7c	617bc884ccdb6a7c	617bc884ccdb6a7c	617bc884ccdb6a7c	617bc884ccdb6a7c
IGG0553C	8	8	8	8	8	c2908153eff2e4a1	c2908153eff2e4a1	c2908153eff2e4a1	c2908153eff2e4a1	c2908153eff2e4a1
IGG0553D	8	8	8	8	8	7f5c04cbd541f118	7f5c04cbd541f118	7f5c04cbd541f118	7f5c04cbd541f118	7f5c04cbd541f118
IGG0553E	8	8	8	8	8	2dffec3a85ff4732	2dffec3a85ff4732	2dffec3a85ff4732	2dffec3a85ff4732	2dffec3a85ff4732
IGG0553F	8	8	8	8	8	0c278ec4c5938094	0c278ec4c5938094	0c278ec4c5938094	0c278ec4c5938094	0c278ec4c5938094
IGG0553G	8	8	8	8	8	4f65f217ff902292	4f65f217ff902292	4f65f217ff902292	4f65f217ff902292	4f65f217ff902292
IGG08101	8	8	8	8	8	aa2cfcb7332a658f	aa2cfcb7332a658f	aa2cfcb7332a658f	aa2cfcb7332a658f	aa2cfcb7332a658f
IGG08102	8	8	8	8	8	6ff3a6459911c1ad	6ff3a6459911c1ad	6ff3a6459911c1ad	6ff3a6459911c1ad	6ff3a6459911c1ad
IGG08103	8	8	8	8	8	f453aea84deacb60	f453aea84deacb60	f453aea84deacb60	f453aea84deacb60	f453aea84deacb60
IGG08104	8	8	8	8	8	da9e2f28ac082e41	da9e2f28ac082e41	da9e2f28ac082e41	da9e2f28ac082e41	da9e2f28ac082e41
IGG08108	0	0	0	0	0	193f380ff7956587	193f380ff7956587	193f380ff7956587	193f380ff7956587	193f380ff7956587
IGG08110	0	0	0	0	0	7f31a0392bcb5784	7f31a0392bcb5784	cc5ed8e68a83383f	cc5ed8e68a83383f	cc5ed8e68a83383f
IGG08111	0	0	0	0	0	758fb4656a08f58f	758fb4656a08f58f	758fb4656a08f58f	758fb4656a08f58f	758fb4656a08f58f
IGG08112	0	0	0	0	0	7de2f8ed6c3c6565	7de2f8ed6c3c6565	7de2f8ed6c3c6565	7de2f8ed6c3c6565	7de2f8ed6c3c6565
IGG08113	0	0	0	0	0	b529cf854e7e1a30	b529cf854e7e1a30	b529cf854e7e1a30	b529cf854e7e1a30	b529cf854e7e1a30
IGG08114	0	0	0	0	0	eea65b28fe2cab1f	eea65b28fe2cab1f	eea65b28fe2cab1f	eea65b28fe2cab1f	eea65b28fe2cab1f
IGG08115	0	0	0	0	0	72b68d4390a017bc	72b68d4390a017bc	72b68d4390a017bc	72b68d4390a017bc	72b68d4390a017bc
IGG08116	0	0	0	0	0	bf35320f1af60d91	bf35320f1af60d91	bf35320f1af60d91	bf35320f1af60d91	bf35320f1af60d91
IGG08117	0	0	0	0	0	5b9a711c9b26dfce	5b9a711c9b26dfce	5b9a711c9b26dfce	5b9a711c9b26dfce	5b9a711c9b26dfce
IGG0860A	0	0	0	0	0	44a72b9ed1c8a58b	44a72b9ed1c8a58b	44a72b9ed1c8a58b	44a72b9ed1c8a58b	44a72b9ed1c8a58b
IGG0860B	0	0	0	0	0	44413d9f6130e09b	44413d9f6130e09b	44413d9f6130e09b	44413d9f6130e09b	44413d9f6130e09b
IGG0860C	8	8	8	8	8	90f928da2306cfae	90f928da2306cfae	90f928da2306cfae	90f928da2306cfae	90f928da2306cfae
IGG0860D	0	0	0	0	0	f81ebc6ff883c892	f81ebc6ff883c892	f81ebc6ff883c892	f81ebc6ff883c892	f81ebc6ff883c892
IGG086AE	8	8	8	8	8	8b1f6bca825b4444	8b1f6bca825b4444	8b1f6bca825b4444	8b1f6bca825b4444	8b1f6bca825b4444
IGG09300	0	0	0	0	0	11be7c943b3d95d7	11be7c943b3d95d7	11be7c943b3d95d7	11be7c943b3d95d7	11be7c943b3d95d7
IGG09301	0	0	0	0	0	3fd2a9d72bad2f5d	3fd2a9d72bad2f5d	3fd2a9d72bad2f5d	3fd2a9d72bad2f5d	3fd2a9d72bad2f5d
IGG09302	0	0	0	0	0	fa518a5f51975c1e	fa518a5f51975c1e	fa518a5f51975c1e	fa518a5f51975c1e	fa518a5f51975c1e
IGG09303	0	0	0	0	0	6529995521107fe6	6529995521107fe6	6529995521107fe6	6529995521107fe6	6529995521107fe6
IGG09400	0	0	0	0	0	a2faeb23705c7bcf	a2faeb23705c7bcf	a2faeb23705c7bcf	a2faeb23705c7bcf	a2faeb23705c7bcf
IGG09402	0	0	0	0	0	0c89f131e09505aa	0c89f131e09505aa	0c89f131e09505aa	0c89f131e09505aa	0c89f131e09505aa
IGG09403	0	0	0	0	0	aaf3667b1571881e	aaf3667b1571881e	aaf3667b1571881e	aaf3667b1571881e	aaf3667b1571881e
IGG09404	0	0	0	0	0	bfde4eee841f4b73	bfde4eee841f4b73	bfde4eee841f4b73	bfde4eee841f4b73	bfde4eee841f4b73
IGG09405	0	0	0	0	0	d0d07adc40980ad9	d0d07adc40980ad9	d0d07adc40980ad9	d0d07adc40980ad9	d0d07adc40980ad9
IGG09406	0	0	0	0	0	b5ef99a68a2d5647	b5ef99a68a2d5647	b5ef99a68a2d5647	b5ef99a68a2d5647	b5ef99a68a2d5647
IGG09407	0	0	0	0	0	0502fe68c9db3204	0502fe68c9db3204	0502fe68c9db3204	0502fe68c9db3204	0502fe68c9db3204
IGG09408	0	0	0	0	0	4a94bff6cca92fb1	4a94bff6cca92fb1	4a94bff6cca92fb1	4a94bff6cca92fb1	4a94bff6cca92fb1
IGG09409	0	0	0	0	0	d09876fea4af5ba9	d09876fea4af5ba9	d09876fea4af5ba9	d09876fea4af5ba9	d09876fea4af5ba9
IGG0940A	0	0	0	0	0	d8cca931584a6cb0	d8cca931584a6cb0	d8cca931584a6cb0	d8cca931584a6cb0	d8cca931584a6cb0
IGG0940B	0	0	0	0	0	bf680a984c2dcab6	bf680a984c2dcab6	bf680a984c2dcab6	bf680a984c2dcab6	bf680a984c2dcab6
IGG0940C	0	0	0	0	0	a2fa3766240fbacb	a2fa3766240fbacb	a2fa3766240fbacb	a2fa3766240fbacb	a2fa3766240fbacb
IGG0940D	0	0	0	0	0	9c843953bf99c5cc	9c843953bf99c5cc	9c843953bf99c5cc	9c843953bf99c5cc	9c843953bf99c5cc
IGG0940E	0	0	0	0	0	2e1cdafe24bf045c	2e1cdafe24bf045c	2e1cdafe24bf045c	2e1cdafe24bf045c	2e1cdafe24bf045c
IGG0940G	0	0	0	0	0	662ca8c02ccccf02	662ca8c02ccccf02	662ca8c02ccccf02	662ca8c02ccccf02	662ca8c02ccccf02
IGG0940H	0	0	0	8	8	4a1d2a7e3307837b	4a1d2a7e3307837b	4a1d2a7e3307837b	4a1d2a7e3307837b	4a1d2a7e3307837b
IGG09411	0	0	0	8	8	6757e34c5d9c427f	6757e34c5d9c427f	6757e34c5d9c427f	6757e34c5d9c427f	6757e34c5d9c427f
IGG09414	0	0	0	0	0	22f79ab3d34d6f75	22f79ab3d34d6f75	22f79ab3d34d6f75	22f79ab3d34d6f75	22f79ab3d34d6f75
IGG0CLA0	0	0	0	0	0	34bac4ee4ae83dea	34bac4ee4ae83dea	34bac4ee4ae83dea	34bac4ee4ae83dea	34bac4ee4ae83dea
IGG0CLA1	0	0	0	0	0	c9a39190bfe6e356	c9a39190bfe6e356	c9a39190bfe6e356	c9a39190bfe6e356	c9a39190bfe6e356
IGG0CLA2	0	0	0	0	0	736fe745b1c4d1e1	736fe745b1c4d1e1	736fe745b1c4d1e1	736fe745b1c4d1e1	736fe745b1c4d1e1
IGG0CLA3	0	0	0	0	0	f25bec298a5bf04e	f25bec298a5bf04e	f25bec298a5bf04e	f25bec298a5bf04e	f25bec298a5bf04e
IGG0CLA4	0	0	0	0	0	23acf1eaf467675a	23acf1eaf467675a	23acf1eaf467675a	23acf1eaf467675a	23acf1eaf467675a
IGG0CLA5	0	0	0	0	0	824ff1410e49afd0	824ff1410e49afd0	824ff1410e49afd0	824ff1410e49afd0	824ff1410e49afd0
IGG0CLA6	0	0	0	0	0	010c951f99e4293d	010c951f99e4293d	010c951f99e4293d	010c951f99e4293d	010c951f99e4293d
IGG0CLA7	0	0	0	0	0	38d9ed3b313b6d82	38d9ed3b313b6d82	38d9ed3b313b6d82	38d9ed3b313b6d82	38d9ed3b313b6d82
IGG0CLA8	0	0	0	0	0	c1344db06da6179e	c1344db06da6179e	c1344db06da6179e	c1344db06da6179e	c1344db06da6179e
IGG0CLA9	8	8	8	8	8	db062bbf9fb5aa8f	db062bbf9fb5aa8f	db062bbf9fb5aa8f	db062bbf9fb5aa8f	db062bbf9fb5aa8f
IGG0CLAA	0	0	0	0	0	8c2f04f2979461ba	8c2f04f2979461ba	8c2f04f2979461ba	8c2f04f2979461ba	8c2f04f2979461ba
IGG0CLAB	0	0	0	0	0	d05e4fb74eeff18b	d05e4fb74eeff18b	d05e4fb74eeff18b	d05e4fb74eeff18b	d05e4fb74eeff18b
IGG0CLAC	0	0	0	0	0	f07ed6a3c01be3a7	f07ed6a3c01be3a7	f07ed6a3c01be3a7	f07ed6a3c01be3a7	f07ed6a3c01be3a7
IGG0CLAD	0	0	0	0	0	b180627b3029b5c5	b180627b3029b5c5	b180627b3029b5c5	b180627b3029b5c5	b180627b3029b5c5
IGG0CLAE	0	0	0	0	0	93566cdb7a7aaed8	93566cdb7a7aaed8	93566cdb7a7aaed8	93566cdb7a7aaed8	93566cdb7a7aaed8
IGG0CLAF	0	0	0	0	0	67ca00f97727d6b2	67ca00f97727d6b2	67ca00f97727d6b2	67ca00f97727d6b2	67ca00f97727d6b2
IGG0CLAG	0	0	0	0	0	00aecf5c933d6c94	00aecf5c933d6c94	00aecf5c933d6c94	00aecf5c933d6c94	00aecf5c933d6c94
IGG0CLAH	0	0	0	0	0	2595123a1948220e	2595123a1948220e	2595123a1948220e	2595123a1948220e	2595123a1948220e
IGG0CLAI	0	0	0	0	0	cdfd2b16c9f39ebf	cdfd2b16c9f39ebf	cdfd2b16c9f39ebf	cdfd2b16c9f39ebf	cdfd2b16c9f39ebf
IGG0CLAJ	0	0	0	0	0	93abdc18a4112020	93abdc18a4112020	93abdc18a4112020	93abdc18a4112020	93abdc18a4112020
IGG0CLAK	0	0	0	0	0	f43613e0044ab3eb	f43613e0044ab3eb	f43613e0044ab3eb	f43613e0044ab3eb	f43613e0044ab3eb
IGG0CLAL	0	0	0	0	0	eca531639749d0ca	eca531639749d0ca	eca531639749d0ca	eca531639749d0ca	eca531639749d0ca
IGG0CLAM	0	0	0	0	0	9657b97abce5cdd6	9657b97abce5cdd6	9657b97abce5cdd6	9657b97abce5cdd6	9657b97abce5cdd6
IGG0CLAN	0	0	0	0	0	92cce31104af5deb	92cce31104af5deb	92cce31104af5deb	92cce31104af5deb	92cce31104af5deb
IGG0CLAO	0	0	0	0	0	1871d69e7ccf7c3a	1871d69e7ccf7c3a	1871d69e7ccf7c3a	1871d69e7ccf7c3a	1871d69e7ccf7c3a
IGG0CLAP	0	0	0	0	0	bbac685d1123b3a1	bbac685d1123b3a1	bbac685d1123b3a1	bbac685d1123b3a1	bbac685d1123b3a1
IGG0CLAQ	0	0	0	0	0	75a01d2ce48986de	75a01d2ce48986de	75a01d2ce48986de	75a01d2ce48986de	75a01d2ce48986de
IGG0CLAR	0	0	0	0	0	fc713e0b2eab8241	fc713e0b2eab8241	fc713e0b2eab8241	fc713e0b2eab8241	fc713e0b2eab8241
IGG0CLAS	0	0	0	0	0	3e73a06b78f1f967	3e73a06b78f1f967	3e73a06b78f1f967	3e73a06b78f1f967	3e73a06b78f1f967
IGG0CLAT	0	0	0	0	0	f0536ee4083b782d	f0536ee4083b782d	f0536ee4083b782d	f0536ee4083b782d	f0536ee4083b782d
IGG0CLAU	0	0	0	0	0	d298241910b4b8c2	d298241910b4b8c2	d298241910b4b8c2	d298241910b4b8c2	d298241910b4b8c2
IGG0CLAV	0	0	0	0	0	1bae7e582cfdd5cf	1bae7e582cfdd5cf	1bae7e582cfdd5cf	1bae7e582cfdd5cf	1bae7e582cfdd5cf
IGG0CLAW	0	0	0	0	0	341121a54086ad01	341121a54086ad01	341121a54086ad01	341121a54086ad01	341121a54086ad01
IGG0CLAX	0	0	0	0	0	c29d4865206f5ede	c29d4865206f5ede	c29d4865206f5ede	c29d4865206f5ede	c29d4865206f5ede
IGG0CLAY	8	8	8	8	8	68e71217fa2c3ae0	68e71217fa2c3ae0	68e71217fa2c3ae0	68e71217fa2c3ae0	68e71217fa2c3ae0
IGG0CLAZ	0	0	0	0	0	eade7c7bc52222d3	eade7c7bc52222d3	eade7c7bc52222d3	eade7c7bc52222d3	eade7c7bc52222d3
IGG0CLB0	0	0	0	0	0	c75d5f139faca523	c75d5f139faca523	c75d5f139faca523	c75d5f139faca523	c75d5f139faca523
IGG0CLB1	0	0	0	0	0	3ff9bf3dedb1fc0d	3ff9bf3dedb1fc0d	3ff9bf3dedb1fc0d	3ff9bf3dedb1fc0d	3ff9bf3dedb1fc0d
IGG0CLB2	0	0	0	0	0	5475178d7ee13a71	5475178d7ee13a71	5475178d7ee13a71	5475178d7ee13a71	5475178d7ee13a71
IGG0CLB3	0	0	0	0	0	a94b3d136e35c4e5	a94b3d136e35c4e5	a94b3d136e35c4e5	a94b3d136e35c4e5	a94b3d136e35c4e5
IGG0CLB4	0	0	0	0	0	bb1f772bb59489ae	bb1f772bb59489ae	bb1f772bb59489ae	bb1f772bb59489ae	bb1f772bb59489ae
IGG0CLB5	0	0	0	0	0	4c573c59b00c1ab3	4c573c59b00c1ab3	4c573c59b00c1ab3	4c573c59b00c1ab3	4c573c59b00c1ab3
IGG0CLB6	0	0	0	0	0	b88636e1d0c9de3d	b88636e1d0c9de3d	b88636e1d0c9de3d	b88636e1d0c9de3d	b88636e1d0c9de3d
IGG0CLB7	0	0	0	0	0	268feb89aa77ddc2	268feb89aa77ddc2	268feb89aa77ddc2	268feb89aa77ddc2	268feb89aa77ddc2
IGG0CLB8	0	0	0	0	0	98a51899d0fc8fbc	98a51899d0fc8fbc	98a51899d0fc8fbc	98a51899d0fc8fbc	98a51899d0fc8fbc
IGG0CLB9	0	0	0	0	0	7f1964671bf392ff	7f1964671bf392ff	7f1964671bf392ff	7f1964671bf392ff	7f1964671bf392ff
IGG0CLBA	0	0	0	0	0	38b5abc6bd8ec2b1	38b5abc6bd8ec2b1	38b5abc6bd8ec2b1	38b5abc6bd8ec2b1	38b5abc6bd8ec2b1
IGG0CLBB	0	0	0	0	0	ba6b33ae0e12e56b	ba6b33ae0e12e56b	ba6b33ae0e12e56b	ba6b33ae0e12e56b	ba6b33ae0e12e56b
